year,area,num
201512,서울특별시 성북구,1
201512,서울특별시 성북구,6
201512,서울특별시 성북구,5
201512,서울특별시 성북구,23
201512,서울특별시 성북구,40
201512,서울특별시 성북구,33
201512,서울특별시 성북구,2
201512,서울특별시 성북구,342
201512,서울특별시 성북구,3
201512,서울특별시 성북구,2
201512,서울특별시 성북구,2
201512,서울특별시 성북구,159
201512,서울특별시 성북구,36
201512,서울특별시 성북구,1975
201512,서울특별시 강북구,12
201512,서울특별시 강북구,9
201512,서울특별시 강북구,981
201512,서울특별시 강북구,73
201512,서울특별시 강북구,4
201512,서울특별시 강북구,84
201512,서울특별시 강북구,20
201512,서울특별시 강북구,1
201512,서울특별시 강북구,976
201512,서울특별시 강북구,4
201512,서울특별시 강북구,1568
201512,서울특별시 강북구,2239
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,3
201512,서울특별시 도봉구,6
201512,서울특별시 도봉구,21
201512,서울특별시 도봉구,320
201512,서울특별시 성북구,65
201512,서울특별시 성북구,1
201512,서울특별시 성북구,415
201512,서울특별시 성북구,1117
201512,서울특별시 성북구,17
201512,서울특별시 성북구,30
201512,서울특별시 성북구,111
201512,서울특별시 성북구,2
201512,서울특별시 성북구,7
201512,서울특별시 성북구,45
201512,서울특별시 성북구,278
201512,서울특별시 성북구,1
201512,서울특별시 성북구,13
201512,서울특별시 성북구,90
201512,서울특별시 성북구,3
201512,서울특별시 성북구,2
201512,서울특별시 성북구,1820
201512,서울특별시 도봉구,62
201512,서울특별시 도봉구,2
201512,서울특별시 도봉구,70
201512,서울특별시 도봉구,67
201512,서울특별시 도봉구,5
201512,서울특별시 도봉구,7
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,56
201512,서울특별시 도봉구,74
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,546
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,299
201512,서울특별시 도봉구,1806
201512,서울특별시 도봉구,767
201512,서울특별시 도봉구,598
201512,서울특별시 성북구,2214
201512,서울특별시 성북구,5
201512,서울특별시 성북구,21
201512,서울특별시 성북구,8
201512,서울특별시 성북구,24
201512,서울특별시 성북구,444
201512,서울특별시 성북구,1547
201512,서울특별시 성북구,1
201512,서울특별시 성북구,226
201512,서울특별시 성북구,1
201512,서울특별시 성북구,69
201512,서울특별시 성북구,504
201512,서울특별시 성북구,60
201512,서울특별시 성북구,1013
201512,서울특별시 성북구,369
201512,서울특별시 성북구,1
201512,서울특별시 성북구,151
201512,서울특별시 성북구,1855
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,94
201512,서울특별시 도봉구,8
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,20
201512,서울특별시 도봉구,130
201512,서울특별시 도봉구,45
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,2635
201512,서울특별시 도봉구,90
201512,서울특별시 도봉구,91
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,4
201512,서울특별시 도봉구,759
201512,서울특별시 도봉구,465
201512,서울특별시 도봉구,1439
201512,서울특별시 도봉구,30
201512,서울특별시 성북구,2419
201512,서울특별시 성북구,1
201512,서울특별시 성북구,306
201512,서울특별시 성북구,94
201512,서울특별시 성북구,2
201512,서울특별시 성북구,2
201512,서울특별시 성북구,12
201512,서울특별시 강북구,1
201512,서울특별시 강북구,79
201512,서울특별시 강북구,7
201512,서울특별시 강북구,98
201512,서울특별시 강북구,34
201512,서울특별시 강북구,1452
201512,서울특별시 강북구,19
201512,서울특별시 강북구,229
201512,서울특별시 강북구,1
201512,서울특별시 강북구,2
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,87
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,608
201512,서울특별시 도봉구,115
201512,서울특별시 노원구,1
201512,서울특별시 노원구,5
201512,서울특별시 노원구,1
201512,서울특별시 노원구,1
201512,서울특별시 노원구,3
201512,서울특별시 노원구,1
201512,서울특별시 노원구,2
201512,서울특별시 노원구,77
201512,서울특별시 노원구,1
201512,서울특별시 노원구,20
201512,서울특별시 노원구,367
201512,서울특별시 노원구,8
201512,서울특별시 노원구,226
201512,서울특별시 노원구,2
201512,서울특별시 강북구,1066
201512,서울특별시 강북구,2085
201512,서울특별시 강북구,102
201512,서울특별시 강북구,2
201512,서울특별시 강북구,20
201512,서울특별시 강북구,104
201512,서울특별시 강북구,181
201512,서울특별시 강북구,184
201512,서울특별시 강북구,19
201512,서울특별시 강북구,1
201512,서울특별시 강북구,425
201512,서울특별시 강북구,1412
201512,서울특별시 강북구,3
201512,서울특별시 강북구,293
201512,서울특별시 강북구,3
201512,서울특별시 강북구,64
201512,서울특별시 강북구,3
201512,서울특별시 강북구,72
201512,서울특별시 노원구,540
201512,서울특별시 노원구,1
201512,서울특별시 노원구,2
201512,서울특별시 노원구,143
201512,서울특별시 노원구,318
201512,서울특별시 노원구,2
201512,서울특별시 노원구,870
201512,서울특별시 노원구,6
201512,서울특별시 노원구,40
201512,서울특별시 노원구,1
201512,서울특별시 노원구,96
201512,서울특별시 노원구,1
201512,서울특별시 노원구,380
201512,서울특별시 노원구,18
201512,서울특별시 노원구,15
201512,서울특별시 노원구,1
201512,서울특별시 노원구,2194
201512,서울특별시 강북구,3
201512,서울특별시 강북구,2
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,3
201512,서울특별시 도봉구,2
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,2
201512,서울특별시 도봉구,2
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,2
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,14
201512,서울특별시 도봉구,77
201512,서울특별시 도봉구,69
201512,서울특별시 도봉구,5
201512,서울특별시 도봉구,520
201512,서울특별시 도봉구,77
201512,서울특별시 도봉구,22
201512,서울특별시 노원구,3
201512,서울특별시 노원구,68
201512,서울특별시 노원구,4
201512,서울특별시 노원구,2
201512,서울특별시 노원구,1970
201512,서울특별시 노원구,2
201512,서울특별시 노원구,15
201512,서울특별시 노원구,3
201512,서울특별시 노원구,1124
201512,서울특별시 노원구,514
201512,서울특별시 노원구,1
201512,서울특별시 노원구,1
201512,서울특별시 노원구,3
201512,서울특별시 노원구,2
201512,서울특별시 노원구,241
201512,서울특별시 노원구,1
201512,서울특별시 노원구,1
201512,서울특별시 도봉구,272
201512,서울특별시 도봉구,96
201512,서울특별시 도봉구,17
201512,서울특별시 도봉구,11
201512,서울특별시 도봉구,4
201512,서울특별시 도봉구,2543
201512,서울특별시 도봉구,53
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,2
201512,서울특별시 도봉구,25
201512,서울특별시 도봉구,3
201512,서울특별시 도봉구,20
201512,서울특별시 도봉구,519
201512,서울특별시 도봉구,4
201512,서울특별시 도봉구,3
201512,서울특별시 도봉구,2
201512,서울특별시 도봉구,3
201512,서울특별시 노원구,616
201512,서울특별시 노원구,193
201512,서울특별시 노원구,1
201512,서울특별시 노원구,5
201512,서울특별시 노원구,12
201512,서울특별시 노원구,59
201512,서울특별시 노원구,1
201512,서울특별시 노원구,1774
201512,서울특별시 노원구,15
201512,서울특별시 노원구,3
201512,서울특별시 노원구,77
201512,서울특별시 노원구,442
201512,서울특별시 노원구,64
201512,서울특별시 노원구,1
201512,서울특별시 노원구,20
201512,서울특별시 노원구,51
201512,서울특별시 노원구,1
201512,서울특별시 노원구,14
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,7
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,1882
201512,서울특별시 도봉구,2
201512,서울특별시 도봉구,2
201512,서울특별시 도봉구,77
201512,서울특별시 도봉구,1874
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,18
201512,서울특별시 도봉구,1061
201512,서울특별시 도봉구,1
201512,서울특별시 도봉구,252
201512,서울특별시 도봉구,2
201512,서울특별시 도봉구,426
201512,서울특별시 노원구,1
201512,서울특별시 노원구,7
201512,서울특별시 노원구,40
201512,서울특별시 노원구,504
201512,서울특별시 노원구,57
201512,서울특별시 노원구,327
201512,서울특별시 노원구,16
201512,서울특별시 노원구,10
201512,서울특별시 노원구,390
201512,서울특별시 노원구,1
201512,서울특별시 노원구,284
201512,서울특별시 은평구,17
201512,서울특별시 은평구,2
201512,서울특별시 은평구,70
201512,서울특별시 은평구,162
201512,서울특별시 은평구,21
201512,서울특별시 은평구,667
201512,서울특별시 은평구,1
201512,서울특별시 은평구,21
201512,서울특별시 노원구,1
201512,서울특별시 노원구,1
201512,서울특별시 노원구,1
201512,서울특별시 노원구,1
201512,서울특별시 노원구,3
201512,서울특별시 노원구,1
201512,서울특별시 노원구,2
201512,서울특별시 노원구,1340
201512,서울특별시 노원구,90
201512,서울특별시 노원구,1850
201512,서울특별시 노원구,82
201512,서울특별시 노원구,2411
201512,서울특별시 노원구,116
201512,서울특별시 노원구,865
201512,서울특별시 노원구,7
201512,서울특별시 노원구,11
201512,서울특별시 노원구,165
201512,서울특별시 노원구,350
201512,서울특별시 노원구,785
201512,서울특별시 은평구,1997
201512,서울특별시 은평구,1
201512,서울특별시 은평구,104
201512,서울특별시 은평구,20
201512,서울특별시 은평구,1
